,id,tweet
652,76332,"['affirmativeaction', 'affirmativehate', 'altleft', 'wants', 'law', 'prof', 'fired', 'pointing', 'poor', 'performance', 'unqualified', 'admits', 'url', 'tcot', 'conservatives', 'law', 'lawyers', 'lawdean', 'law', 'prof', 'upenn', 'alt', 'left', 'highered', 'aba', 'higher', 'education', 'academic', 'twitter']"
653,42929,"['lisax', 'michael', 'kors', 'soo', 'beautifull']"
654,82896,"['breaking', 'official', 'music', 'video', 'gtfo', 'reached', 'million', 'views', 'tube', 'still', 'us', 'itunes', 'music', 'video', 'charts', 'keep', 'streaming', 'lambs', '🦋', 'url']"
655,30424,"['vijay', 'mallya', 'case', 'usually', 'good', 'credible', 'anchor', 'heard', 'interpreting', 'malliyas', 'statement', 'others', 'said', 'met', 'talk', 'settlement', 'said', 'maliya', 'said', 'leaving', 'london', 'please', 'contact', 'live', 'tv']"
656,97795,"['aurora', 'il', 'kane', 'cty', 'please', 'keep', 'looking', 'sharing', 'sweetheart', 'named', 'rosey', 'little', 'white', 'tan', 'chihuahua', 'terribly', 'missed', 'see', 'call', 'right', 'away', 'url']"
657,22067,"['bakersfield', 'need', 'gun', 'control', 'sorry', 'victims', 'gunman', 'hope', 'rots', 'hell']"
658,48738,"['believe', 'im', 'going', 'teach', 'ways', 'create', 'exclusive', 'online', 'traffic', 'economy', 'never', 'short', 'supply', 'qualified', 'prospects', 'sales', 'url', 'url']"
659,62374,"['trump', 'going', 'visit', 'victims', 'hurricane', 'florence', 'antifa', 'planning', 'rally', 'meantime', 'party', 'boats', 'bros', 'antifascist', 'maga', 'kag', 'wwgwga', 'great', 'awakening', 'qanon', 'qarmy', 'florence', 'aftermath', 'florence', 'nc', 'north', 'carolina', 'url']"
660,95156,"['denvers', 'venues', 'stacked', 'epic', 'shows', 'fall', '🎶', '🍁', 'put', 'together', 'fall', 'music', 'guide', 'url', 'help', 'pick', 'shows', 'going', 'hit', 'season', 'check', 'url']"
661,81749,"['sunday', 'funday', '😁', '👌', '🏼', 'go', 'check', 'girl', 'thecanncierge', 'takes', 'bomb', 'photos', 'drops', 'hell', 'lot', 'cannabis', 'knowledge', 'canncierge', '😉', '’', 'pot', 'stock', '…', 'url']"
662,68363,"['chan', 'hunting', 'antifa', 'url', 'via']"
663,79756,"['honour', 'sacrifice', 'boycott', 'match', 'hope', 'human', 'rights', 'rats', 'r', 'happyhope', 'sidhu', 'happy', 'hope', 'liberals', 'r', 'happy', 'let', '’', 'play', 'cricket', 'wth', 'thm', 'let', '’', 'thank', 'thm', 'wht', 'r', 'soldiers', 'let', '’', 'celebrate', 'impotence', 'funny', 'piddly', 'little', 'nation', 'like', 'pak', 'taking', 'us', 'ride']"
664,24097,"['women', 'wednesday', 'meet', 'multipleawardwinning', 'designer', 'bfa', 'indemand', 'grad', 'behind', 'recent', 'redesign', 'url', 'lacava', 'centre', 'pictured', 'classmates', 'concordia', 'cualumni', 'url']"
665,99563,"['confirm', 'kavanaugh', '✅', 'kavanaugh', 'scotus', 'potus', 'president', 'trump', 'america', 'first', 'magakag', '🚫', 'anti', 'trump', 'liberal', 'activist', 'accuser', 'ford', 'makes', 'accusation', 'willing', 'subject', 'b', 'question', 'suffer', 'consequence', 'filing', 'false', 'charge', 'lock', 'url']"
666,92047,"['anal', 'stimulation', 'url']"
667,23542,"['resist', 'traitors', 'caught', 'video', 'breaking', 'laws', 'communist', 'socialism', 'ways', 'slow', 'trump', 'agenda', 'dc', 'chapter', 'democrat', 'socialists', 'america', 'forget', 'tifa', 'distraction', 'real', 'resistance', 'maga', 'url']"
668,43453,"['nueva', 'foto', 'de', 'perfil', 'pic', 'awesome', 'url']"
669,69292,"['serena', 'williams', 'making', 'start', 'st', 'set', 'look', 'like', 'ancient', 'history', 'playing', 'usopen']"
670,97930,"['wce', 'love', 'life', 'best', 'thing', 'ever', 'happened', 'shes', 'girlfriend', 'shes', 'also', 'best', 'friend', 'know', 'alot', 'heart', 'breaks', 'baby', 'wont', 'break', 'heart', 'p', 'yes', 'cropped', 'rtruth', '😂', 'url']"
671,28354,"['celebrities', 'bekah', 'martinez', 'pregnant', 'bachelor', 'star', 'expecting', 'first', 'child', 'boyfriend', 'grayston', 'bekah', 'martinez', 'whole', 'new', 'reality', '—', 'going', 'mom', 'bachelor', 'contestant', 'via', 'url', 'url', 'url']"
672,74959,"['great', 'awakening', 'qanon', 'patriots', 'united', 'wwgwga', 'awake', 'awake', 'see', 'clearly', '❤', '️', '🧡', '💛', '💚', 'check', 'video', 'url', 'url']"
673,96033,"['florence', 'looks', 'like', 'getting', 'ready', 'explode', 'notice', 'eye', 'starting', 'reappear', 'url']"
674,80440,"['alex', 'jones', 'smokin', 'dicks', 'mans', 'really', 'got', 'supporters', '😂']"
675,98096,"['bbnaija', 'told', 'u', 'child', 'grace', 'meant', 'busy', 'time', 'famz', 'anybody', 'teamceec', 'url']"
676,83416,"['christine', 'blasey', 'ford', 'grinding', 'kavanaugh', 'party', 'almost', 'yrs', 'ago', 'gotta', 'love', 'age', 'ridiculous', 'movement', 'swear', 'kavanaugh', 'already', 'get', 'liberals', 'anxiety', 'attack', 'like', 'url']"
677,59687,"['choose', 'cruz', 'let', 'ca', 'ny', 'liberals', 'dont', 'camy', 'texas', 'url']"
678,86570,"['celineswittin', 'follback', 'erzajullian', 'openfolback', 'celineswittin']"
679,67418,"['cory', 'booker', 'hero', 'american', 'traitor', 'treated', 'arrest', 'prosecute', 'carry', 'sentence', 'kavanaugh', 'confirmation', 'url', 'via']"
680,61929,"['conservatives', 'thanks', 'tory', 'doctrinaire', 'policies', 'going', 'back', 'time', 'losing', 'hard', 'one', 'benefits', 'prosperity', 'go', 'forward', 'eu', 'partners', 'url']"
681,58632,"['round', 'goon', 'bitch', 'kiddin', '🤣']"
682,51621,"['hurricane', 'florence', 'producing', 'rain', 'please', 'safe', 'url']"
683,85309,"['scott', 'gottlieb', '’', 'know', '’', 'opiod', '’', '’', 'definitely', 'expert', 'anything', 'however', 'expert', 'reading', 'bank', 'statements', 'counting', 'money']"
684,57330,"['angels', 'runs', 'five', 'come', 'courtesy', 'mike', 'trout', 'homers', 'trout', 'connects', 'pitch', 'runners', 'second', 'third']"
685,30207,"['california', 'leads', 'way', 'gun', 'safety', 'url']"
686,62237,"['communist', 'news', 'net', 'works', 'rented', 'lips', 'never', 'ever', 'seen', 'protesting', 'demanding', 'gun', 'control', 'streets', 'chicago', 'liberals', 'hate', 'america', 'url']"
687,92823,"['blow', 'hard', 'going', 'push', 'votes', 'bad', 'enough', 'names', 'always', 'tappanzee', 'bridge', 'us', 'nyrs', 'say', 'hope', 'investigate', 'going', 'opened', 'risk', 'lives', 'one', 'knew', 'wasnt', 'ready', '💩', 'url']"
688,39788,"['patriots', 'united', 'patriots', 'effecting', 'change', 'patriot', 'maga', 'trump', 'trumps', 'super', 'elites', 'thestorm', 'great', 'awakening', 'worldwide', 'qanon', 'wwgwga', 'law', 'abiding', 'citizens', 'right', 'defend', 'fight', 'fire', '🔥', 'fire', '🔥', 'antifa', 'article', 'shows', 'us', 'read', '👇', 'url']"
689,48820,"['sunday', 'shout', 'outs', 'amazing', 'boundless', 'support', 'endless', 'appreciation', 'support', 'return', 'loop', 'love', 'respect', '…', 'url']"
690,35612,"['bs', 'barrysoetorobullshit']"
691,96905,"['tytlive', 'omg', 'latino', 'faith', 'based', 'woman', 'think', 'trump', 'christian', 'wow', 'poster', 'child', 'immorality', 'hating', 'latinos']"
692,34122,"['stuff', 'people', 'say', 'amazes', 'get', 'already', 'gun', 'control', 'take', 'look', 'happens', 'people', 'arrested', 'gun', 'charges', 'weekend', 'chicago', 'given', 'slap', 'wrist', 'nra', 'url']"
693,17100,"['conservatives', 'always', 'revolting', 'url']"
694,72538,"['thats', 'said', 'vast', 'majority', 'us', 'leftists', 'support', 'gun', 'control', 'inherently', 'left', 'wing', 'policy', 'many', 'revolutionary', 'socialists', 'anarchists', 'dont', 'support', 'aggressive', 'gun', 'control', 'believe', 'working', 'class', 'armed', 'selfdefense']"
695,68371,"['democrats', 'liberals', 'accuse', 'brett', 'kavanaugh', 'proof', 'meanwhile', 'supported', 'ted', 'kennedy', 'run', 'called', 'lion', 'senate', 'killed', 'woman', 'wednesdaywisdom', 'news', 'trump', 'url']"
696,24638,"['google', 'fellow', 'goggler', 'must', 'say', 'election', 'night', 'one', 'greatest', 'nights', 'life', 'watching', 'libs', 'hillary', 'supporters', 'especially', 'media', 'still', 'laughing', 'alls', 'pain', 'tears', 'brought', 'great', 'joy', 'thank']"
697,73621,"['bestpotusever', 'lovemypresident', 'maga', 'brilliant', 'winning', 'masternegotiator', 'thank', 'url']"
698,79778,"['carrey', 'pervert']"
699,87617,"['angeldad', 'lawmakers', 'really', 'cared', 'citizens', 'would', 'secure', 'border', 'url', 'via', 'url']"
700,16323,"['american', 'tail', 'really', 'one', 'underrated', 'animations', 'ever', 'ever', 'ever', 'fuck', 'cried', 'scene']"
701,90328,"['nigga', 'stupid', 'trash', 'dont', 'play', 'play', 'bitch', '😂']"
702,71350,"['one', 'ask', 'heres', 'opinion', 'offset', 'keeping', 'beef', 'cardi', 'b', 'know', 'cardi', 'slow', 'believe', 'everything', 'says', 'meal', 'ticket', 'think', 'offset', 'need', 'sit', 'ugly', 'ass']"
703,43782,"['icymi', 'liberals', 'favorite', 'myth', 'obama', 'law', 'professor', 'destroyed', 'url']"
704,46378,"['joyful', 'glitz', 'younique', 'blessed', 'mom', 'life', 'url']"
705,18357,"['say', 'live', 'garston', 'jane', 'wants', 'hear', 'views', 'location', 'new', 'community', 'police', 'station', 'proposing', 'open', 'new', 'accessible', 'community', 'base', 'south', 'liverpool', 'nhs', 'treatment', 'centre', 'church', 'road', 'think', 'url', 'url']"
706,24000,"['seek', 'lord', 'find', 'call', 'near', 'isaiah', 'god', 'waiting', 'come', 'kingdom', 'jesus', 'calling', 'give', 'new', 'life', 'repentance', 'forgiveness', 'salvation', 'sin', 'satan', 'europa', 'africa', 'us', 'pray', 'trust', 'god', 'believe']"
707,51286,"['repost', 'getrepost', '・', '・', '・', 'happy', 'th', 'one', 'prince', 'harry', 'duke', 'sussex', '🥂', 'grounded', 'compassionate', 'guy', 'taking', 'mother', '’', '…', 'url']"
708,10412,"['complete', 'person', 'ive', 'ever', 'met', 'dont', 'know', 'happen', 'pro', 'football', 'lot', 'special', 'things', 'life', 'want', 'duke', 'football', 'player', 'ands', 'buts', 'url']"
709,84900,"['spending', 'dont', 'speed', 'money', 'saving', 'atlest', 'earn', 'start', 'today', 'look', 'income', 'expenses', 'find', 'start', 'cut', 'back', 'get', 'save']"
710,45147,"['jenelle', 'wants', 'world', 'know', 'bikini', 'oh', 'pray', 'nc', '😒', 'url']"
711,58287,"['demonstrate', 'wholly', 'incapable', 'carrying', 'thought', 'logical', 'conclusion']"
712,44599,"['ugly', 'new', 'pretty', '💜', '💜', '💜', 'dont', 'let', 'ppl', 'tell', 'look', 'ultimate', 'power', 'projecting', 'laughing', 'projections', 'others', 'actor', 'play', 'life', 'ride', 'afraid', '🤔', 'url']"
713,38726,"['maga', 'cares', 'farm', 'reason', 'commit', 'murder', 'end', 'story']"
714,36393,"['go', 'jeans', 'ive', 'wearing', 'wranglers', 'yrs', 'ever', 'since', 'found', 'levis', 'contributed', 'heavily', 'gun', 'control', 'groups', 'amp', 'gun', 'grabbing', 'politicians', 'back']"
715,74747,"['feels', 'good', 'girl', 'proud', 'amazing', 'gambit', 'url']"
716,43173,"['guess', '’', 'swamp', 'ass', 'originated']"
717,58109,"['maga', 'qanon', 'great', 'awakening', 'inners', 'wwgwga', 'comes', 'pain', 'walk', 'away', 'goodbye', 'democrats', 'mc', 'cabe', 'strzok', 'caught', 'destroying', 'evidence', 'final', 'days', 'fbi', '“', 'huber', 'running', 'grand', 'jury', '”', 'url']"
718,42091,"['conservatives', '’', 'afraid', 'anita', 'hill', 'redux', 'know', 'power', 'matters', 'truth', 'republicans', '’', 'worried', 'kavanaugh', 'hearing', 'backfire', 'facts', 'almost', '’', 'matter', 'url', 'news', 'gop', 'trump', 'liars', 'post', 'truth', 'soctus']"
719,29475,"['brexit', 'deal', 'reached', 'eu', 'hold', 'onto', 'hats', 'hard', 'brexit', 'brexit', 'deal', 'chequers', 'deal', 'chuck', 'chequers', 'mbga', 'mega', 'mcga', 'maga', 'conservatives', 'patriots', 'may', 'may', 'must', 'go', 'url']"
720,19296,"['reminder', 'david', 'harcourts', 'classic', 'everyone', 'wants', 'fuehrer', 'history', 'national', 'socialism', 'australia', 'new', 'zealand', 'avail', 'pdf', 'antifa', 'auspol', 'fcknzs', 'url']"
721,96203,['titty']
722,27467,"['soc', 'oc', 'dom', 'manapun', 'plot', 'foto', 'hanya', 'penanda', 'faceclaim', 'url']"
723,42404,"['texas', 'wake', 'socialist', 'mesmerizing', 'weakminded', 'state', 'texas', 'crying', 'loud', 'places', 'embody', 'american', 'spirit', 'individual', 'freedom', 'texas', 'standard', 'bearer', 'make', 'damn', 'stand', 'great', 'senator', 'save', 'texas', 'url']"
724,14972,"['pastramicity', 'im', 'sad', 'hadnt', 'found', 'sky', 'sooner', 'music', 'still', 'amazing']"
725,49426,"['wcw', 'zamalek', 'zamo', 'mapholoba', 'first', 'friend', 'uni', 'upto', 'today', 'still', 'muntu', 'love', 'pholobs', 'years', 'strong', '❤', '️', '❤', '️', '❤', '️', 'url']"
726,82638,"['proud', 'fathers', 'rtg', 'way', 'cnt', 'waithope', 'god', 'mke', 'hppn']"
727,51052,"['irrelevant', 'didnt', 'find', 'weed', 'would', 'dug', 'th', 'grade', 'picture', 'wearing', 'hoodie', 'talk', 'thug']"
728,32059,"['chequers', 'dead', 'dead', 'time', 'move', 'super', 'canada', 'offered', 'take', 'time', 'face', 'fact', 'retire', 'mrs', 'may', 'appoint', 'new', 'leader', 'probably']"
729,77649,"['auspol', 'flawed', 'though', 'many', 'ways', 'individuals', 'labor', 'pms', 'always', 'battled', 'achieved', 'lot', 'nation', 'recently', 'apart', 'gun', 'control', 'lnp', 'actually', 'done', 'nation', 'go', 'make', 'list', 'url']"
730,32061,"['pet', 'fucking', 'disgusting', 'url']"
731,88660,"['maga', 'breaking', 'news', 'dnc', 'stole', 'playbook', 'george', 'costanza', 'seinfeld', 'least', 'know', 'dnc', 'rule', 'lie', 'believe', 'watch', 'url']"
732,63129,"['liberal', 'hypocrisy', 'taco', 'bell', 'liberals', 'ask', 'illegal', 'immigration', 'taco', 'bell', 'employee', 'habla', 'ingles', 'url']"
733,79653,"['years', 'ago', 'antifa', 'rapper', 'pavlos', 'fyssas', 'surrounded', 'fascists', 'golden', 'dawn', 'party', 'keratsini', 'athens', 'stabbed', 'death', 'five', 'years', 'later', 'forget', 'forgive', 'url', 'url']"
734,99016,"['college', 'football', 'dtol', 'gallatin', 'tn', 'url', 'turned', 'yrs', 'old', 'aug', 'st', 'average', 'movement', 'dog', 'sec', 'pac', 'big', 'big', 'url']"
735,57283,"['agree', 'common', 'ground', 'dont', 'like', 'bushes', 'particularly', 'hw', 'url']"
736,74797,"['black', 'ink', 'crew', 'chi', 'lily', '’', 'hate', 'youyou', 'hate', 'worst', 'enemy', 'cause', 'let', 'anger', 'get', 'way', 'legit', 'feel', 'like', 'shes', 'one', 'kids', 'work', 'job']"
737,25177,"['justice', 'sonias', 'father', 'mr', 'usman', 'buzdar', 'sb', 'please', 'respond', 'sonia', 'iqbal', 'daughter', 'pti', 'counsellor', 'okara', 'whose', 'father', 'killed', 'elections', 'nawaz', 'league', 'killers', 'saying', 'commit', 'suicide', 'front', 'media', 'justice']"
738,68831,"['‘', 'listen', 'aclu', 'antifa', 'black', 'lives', 'matter', '’', 'want', 'chicago', 'shootings', 'url', 'via', 'sessions']"
739,60621,"['ruth', 'porat', 'another', 'coincidence', 'good', 'people', 'people', 'like', 'shapping', 'narrative', 'censoring', 'search', 'results', '😡']"
740,87428,"['worst', 'potus', 'ever']"
741,39400,"['conservatives', 'genetic', 'ability', 'understand', 'hypocrisy', 'irony', 'right', 'wing', 'ideology', 'gets', 'ya', 'twisted', 'knots', 'onpoli', 'ontario', 'party', 'yesteryear', 'fraud', 'nation', 'url']"
742,90355,"['got', 'angry', 'stating', 'checked', 'drawer', '’', 'see', 'making', 'argument', 'could', 'still', 'fault', 'particular', 'instance', 'ohreally']"
743,38003,"['aldubth', 'weeksary', '😘', 'thankful', 'keep', 'fighting', 'want', 'tomorrow']"
744,62788,"['oitnb', 'worst', 'public', 'defender', 'trailing', 'pen', 'uner', 'words']"
745,28484,"['trademark', 'attorney', 'daniela', 'paull', 'paris', 'next', 'week', 'attending', 'nd', 'annual', 'conference', 'get', 'touch', 'also', 'attending', 'would', 'like', 'set', 'meeting', 'url', 'ip']"
746,91471,"['timetravelthursday', 'maxdrivetimetravelthursday', 'air', 'shine', 'np', 'home', 'max', 'drive', 'w', 'radio', 'enchantress']"
747,84343,"['never', 'regretted', 'even', 'hardest', 'times', 'url']"
748,88745,"['view', 'botham', 'jean', 'dont', 'believe', 'amy', 'guyger', 'lying', 'pos', 'live', 'near', 'police', 'station', 'hope', 'pray', 'cop', 'doesnt', 'bust', 'house', 'thinking', 'hishers', 'kills', 'memy', 'godwepeople', 'color', 'police', 'preywere', 'always', 'police', 'crosshairsno', 'matter']"
749,70443,"['antifa', 'september', 'stop', 'fascist', 'nvu', 'amsterdam', 'url']"
750,90402,"['tories', 'lowest', 'youth', 'unemployment', 'since', 'records', 'began', '👏', '🏼', 'url']"
751,90327,"['’', 'nyfw', 'cause', 'class', 'act', 'getcho', 'wack', 'ass', 'outta', 'url']"
752,85687,"['maga', 'kavanaugh', 'drain', 'deep', 'state', 'id', 'like', 'see', 'interviewed', 'book', 'war', 'laid', 'lot', 'happening', 'today', '✓', 'dc', 'secret', 'resistance', 'society', '✓', 'antifa', '✓', 'white', 'house', 'meeting', 'interesting', 'hear', 'yrs', 'bk', 'url']"
753,88177,"['sandra', 'oh', 'dressed', 'like', 'queen', 'tonight', 'salute', 'canadian', 'goddess', 'lets', 'hope', 'win', 'killing', 'eve', 'emmy', 'awards', 'url']"
754,31022,"['wwe', 'considers', 'raw', 'bigger', 'show', 'ronda', 'later', 'ppv', 'shows', 'bigger', 'nane']"
755,65545,"['greatest', 'things', 'thes', 'liberals', '’', 'unhinged']"
756,56129,"['stay', 'path', 'health', 'quote', 'wishing', 'loose', 'fat', 'get', 'back', 'wellbeing', 'slow', 'reverse', 'aging', 'process', 'check', 'super', 'powerful', 'natural', 'method', 'url', 'url']"
757,51851,"['something', 'happen', 'goes', 'bottle', 'floor', 'water', 'dripping', 'snapped', 'trying', 'cool', 'pissed', 'something', 'sure', 'stay', 'tuned']"
758,31997,"['fake', 'news', 'like', 'gloss', 'today', 'thanks', 'christine', 'blasey', 'ford', 'circus', 'act', 'confirm', 'judge', 'kavanaugh', 'get', 'back', 'triggering', 'liberals', 'talking', '‘', 'success', '🙌', '🏻', 'url']"
759,89493,"['capitalism', 'may', 'undermined', 'displacement', 'menial', 'laborers', 'ai', 'conservatives', 'therefore', 'inoculate', 'kneejerk', 'reactionism', 'notion', 'living', 'wage', 'economics', 'marxism', 'marx', 'robotics', 'communism', 'socialism', 'socialismkills']"
760,34903,"['california', 'tries', 'new', 'tack', 'gun', 'violence', 'bullet', 'control', 'new', 'york', 'times', 'activist', '\u2066', '\u2066', '\u2066', '\u2066', '\u2066', 'url']"
761,40766,"['eminem', 'couldve', 'gone', 'harder', 'didnt', 'reason', 'rap', 'god', 'one', 'best', 'lyricist', 'game', 'lot', 'people', 'talk', 'smack', 'never', 'url']"
762,58543,"['conservatives', 'mus', 'pray', 'liberals', 'trooly', 'kno', 'knot', 'watt', 'brot', 'socialist', 'democrat', 'wonderful', 'ignorant', 'parents', 'served', 'inda', 'military', 'learnd', 'serve', 'christ', 'eye', 'reel', 'eyesed', 'conservativism', 'closely', 'aligned', 'w', 'god']"
763,53194,"['deplorabledregofsociety', 'says', 'joe', 'biden', '’', 'girlfriend', 'lol', 'maga', 'redtidalwave', 'onward', 'dregs', 'url']"
764,79222,"['disarmthem', 'antifa', 'please', 'one', 'stupid', 'enough', 'us', 'open', 'carry', 'us', 'carry', 'concealed', 'anyone', 'stupid', 'enough', 'considered', 'act', 'aggression', 'shot', 'also', 'carry', 'one', 'weapon', 'shoot', 'kill', 'maim']"
765,72401,"['puerto', 'rico', 'destroyed', 'die', 'trump', 'visits', 'throws', 'paper', 'rolls', 'people', 'months', 'later', 'puerto', 'rico', 'still', 'waiting', 'help', 'trump', 'says', 'everything', 'fine', 'visit', 'great', 'success', '🤔']"
766,37002,"['beto', 'orourke', 'talks', 'gun', 'control', 'houston', 'campaign', 'events', 'url', 'via']"
767,31354,"['sick', 'ass', 'ppl', 'school', 'gave', 'something', 'chug', 'nasty', 'drink', 'go', 'away', '🙃']"
768,99347,"['anyone', 'want', 'bet', 'costs', 'k', 'election', 'referendum', 'url']"
769,60713,"['conservatives', 'going', 'make', 'hay', 'trudeau', '’', 'answer', 'truth', '’', 'criminals', 'everywhere', 'people', 'commit', 'heinous', 'acts', 'violence', 'whether', '’', 'syria', 'brownskin', 'white', 'canadian', 'born', '’', 'tragic', 'around', 'url']"
770,89054,"['reading', 'feel', 'like', 'hearing', 'cardi', 'bs', 'voice', 'rapping', '😂', 'url']"
771,29008,"['conservatives', 'dumberthandogshit', 'central', 'point', 'tweet']"
772,96333,"['season', 'scary', 'er', 'subject', 'condemn', 'antifa', 'take', 'soros', 'money', 'url']"
773,19770,"['charlotte', 'could', 'see', 'anywhere', '”', 'rainfall', 'hurricane', 'florence', 'florence', 'nc', 'florence', 'nothing', 'mess', 'around', 'powerful', 'lifethreatening', 'major', 'hurricane', 'bringing', 'lot', 'url']"
774,41590,"['rosie', 'makes', 'nauseous', '🤮', 'url']"
775,72523,"['femi', 'nazis', 'liberals', 'counts', 'blame', 'nonliberal', 'man', 'bizarro', 'kag', '❤', '️', '🇺', '🇸', 'url']"
776,25783,"['conservatives', 'dont', 'like', 'liberals', 'definition', 'liberty', 'different', 'conservatives', 'freedom', 'means', 'freedom', 'obstruct', 'impede', 'prevent', 'progress', 'human', 'rights', 'civil', 'rights', 'society', 'general', 'liberals', 'freedom', 'comes']"
777,16683,"['watch', 'ielts', 'liz', 'amazing']"
778,14640,"['brexit', 'deal', 'reached', 'unveiled', 'special', 'summit', 'november', 'sold', 'uk', 'eu', 'better', 'finished', 'url']"
779,31641,"['black', 'eyed', 'peas', 'tackle', 'gun', 'control', 'social', 'justice', 'new', 'song', '‘', 'big', 'love', '’', 'url', 'url']"
780,23762,"['google', 'appears', 'completely', 'testosteronefree', 'work', 'environment', 'soy', 'boys', 'fairyland', 'hurricane', 'florence']"
781,45984,"['wednesday', 'motivation', 'startup', 'entrepreneur', 'boss', 'want', 'salute', 'startup', 'entrepreneurs', 'thing', 'especially', 'ones', 'lack', 'true', 'insight', 'tasks', 'need', 'done', 'law', 'url']"
782,74909,"['crazyredhead', 'angry', 'orange', 'cheeto', 'claims', 'president', 'never', 'accept', 'denying', 'lives', 'lost', 'puerto', 'rico', 'monster', '…', 'url']"
783,88822,"['bull', 'crap', 'know', 'doesnt', 'care', 'trying', 'get', 'attention', 'presidential', 'run', 'see', 'senator', 'giving', 'nonsense', 'nope']"
784,89432,"['congratulations', 'erika', 'ikizake', 'day', 'marta', 'pass', 'courtesy', 'marta', 'campus', 'services', 'keep', 'following', 'us', 'prizes', 'staytuned', 'state', 'way', 'go', 'panthers', 'url']"
785,38070,"['hurricance', 'florence', 'god', 'bless', 'president', 'donald', 'j', 'trump', 'thank', 'service', 'saint', 'haters', 'going', 'hate', 'keep', 'great', 'work']"
786,96397,"['europa', 'league', 'song', 'eu', 'cash', 'remaining', 'chips', 'pss', '👍', 'youve', 'played', 'cards', 'liberals', 'u', 'brexiteers', 'trump', 'takes', 'nice', 'eh', 'lifell', 'better', 'everyone', 'url']"
787,37342,"['managed', 'url']"
788,77917,"['god', 'help', 'us']"
789,31499,"['hillary', 'clinton', 'talking', 'gun', 'control', 'im', 'sure', 'thread', 'full', 'wellreasoned', 'data', 'driven', 'responses', 'oh', 'well', 'maybe']"
790,52547,"['democrat', 'last', 'ditch', 'effort', 'stop', 'kavanaugh', 'confirmation', 'smear', 'good', 'name', 'liberals', 'trying', 'protect', 'abortions', '😢', 'boycott', 'url']"
791,34030,"['phone', 'fucking', 'dumb']"
792,21054,"['kendall', 'jenner', 'looks', 'amazing', 'cares', 'nude', 'everyone', 'likes', 'nudity', 'sexual', 'desire', 'like', 'artistry', 'every', 'woman', 'planet', 'parts', 'comfortable', 'got']"
793,60546,"['scorpios', 'sure', 'committed', 'partners', 'keep', 'satisfied', 'bed', 'set']"
794,98396,"['wisdom', 'wellness', 'teach', 'right', 'way', 'build', 'private', 'online', 'traffic', 'economy', 'never', 'short', 'prospects', 'sales', 'url', 'url']"
795,29882,"['months', 'standing', 'talking', 'climbing', 'url']"
796,90581,"['creepy', 'porn', 'president', 'want', 'trending', 'office', 'url']"
797,69073,"['get', 'people', 'home', 'tell', 'youre', 'vampirethen', 'threaten', 'eat', 'dont', 'get', 'asses', 'shrugs', 'problem']"
798,49338,"['fact', 'lost', 'popular', 'vote', 'fact', 'gop', 'gone', 'way', 'ignored', 'democrats', 'conclusion', 'never', 'spoke', 'america', 'gop', 'gop', 'trumpism', 'maga', 'live']"
799,22812,"['im', 'mexican', 'way', 'support', 'gun', 'control', 'already', 'place', 'means', 'people', 'like', 'dont', 'ever', 'touch', 'gun', 'saying', 'nothing']"
800,29113,"['kavanaugh', 'moment', 'blasey', 'ford', 'exposed', 'fraud', 'expect', 'new', 'accuser', 'surface', 'liberals', 'one', 'trick', 'pony', 'liberalism', 'amental', 'disorder']"
801,13097,"['en', 'taller', 'bx']"
802,98816,"['hiac', 'match', 'becky', 'vs', 'charlotte', 'kinda', 'sucky', 'far', 'taking', 'shots', 'back', 'forth', 'stumbling', 'around', 'like', 'drunk', 'version', 'final', 'fantasy', 'something']"
803,77222,"['gul', 'bukhari', 'gul', 'bukhari', 'bcoz', 'iron', 'lady', 'power', '👊', '👍', '👌']"
804,95258,"['aparently', 'computer', 'doesnt', 'want', 'operate', 'moment', 'upload', 'episodes', 'individually', 'sorry', 'inconvenience']"
805,36892,"['christine', 'blasey', 'ford', 'democrats', 'condemn', 'conservatives', 'made', 'minds', 'time', 'made', 'minds', 'condemn', 'kavanaugh', 'without', 'question', 'vote', 'kavanaugh', 'hearings', 'url']"
806,51589,"['see', 'point', 'school', 'shootings', 'extremely', 'controversial', 'bickering', 'gun', 'control', 'vs', 'gun', 'rights', 'nike', 'controversy', 'current', 'one']"
807,48945,"['nuns', 'protest', 'sad', 'nobody', 'supporting', '“', 'sisters', '”', '“', 'mother', 'superior', '”', 'christian', 'communityis', 'difficult', 'stand', 'victim', 'whether', 'nun', 'ordinary', 'victim']"
808,74448,"['pornhub', 'thoughtful', 'people', 'taking', 'suggestions', 'category', 'underserved', 'communities']"
809,76036,"['agree', 'read', 'first', 'paragraph', 'struggled', 'get', 'past', 'condescension', 'lawyer', 'educated', 'opinion', 'lawyers', 'differing', 'educated', 'opinions']"
810,11286,"['bcog', 'cool', 'confident', 'cocky', 'kicks', 'ass', 'url']"
811,36500,"['proud', 'fathers', 'rtg', 'bafethu', 'love', 'good', 'yall', 'look', 'kids', 'hope', 'supportive', 'moms', 'im', 'truly', 'inspired', 'best', 'father', 'im', 'father', 'ever', 'become', 'one']"
812,21677,"['p', 'hussain', 'message', 'muslims', 'entire', 'humanity', 'really', 'great', 'message', 'entire', 'world', 'url']"
813,73105,"['chequers', 'plan', 'absolute', 'farce', 'brexit', 'conservatives', 'idea', 'may', 'totally', 'discredited', 'time', 'election', 'many']"
